_id,numero_pedido,usuario_id,restaurante_id,itens[0].prato_id,itens[1].prato_id,itens[2].prato_id,itens[3].prato_id,itens[4].prato_id,itens[0].nome,itens[1].nome,itens[2].nome,itens[3].nome,itens[4].nome,itens[0].quantidade,itens[1].quantidade,itens[2].quantidade,itens[3].quantidade,itens[4].quantidade,itens[0].preco_unitario,itens[1].preco_unitario,itens[2].preco_unitario,itens[3].preco_unitario,itens[4].preco_unitario,itens[0].preco_adicional,itens[1].preco_adicional,itens[2].preco_adicional,itens[3].preco_adicional,itens[4].preco_adicional,itens[0].observacoes,itens[1].observacoes,itens[2].observacoes,itens[3].observacoes,itens[4].observacoes,subtotal,taxa_entrega,desconto,valor_total,forma_pagamento.tipo,forma_pagamento.detalhes.bandeira,forma_pagamento.detalhes.ultimos_digitos,status_pagamento,tipo_pedido,endereco_entrega.rua,endereco_entrega.numero,endereco_entrega.complemento,endereco_entrega.bairro,endereco_entrega.cidade,endereco_entrega.estado,endereco_entrega.cep,endereco_entrega.coordenadas[0],endereco_entrega.coordenadas[1],status_pedido,historico_status[0].status,historico_status[1].status,historico_status[2].status,historico_status[3].status,historico_status[4].status,historico_status[0].data,historico_status[1].data,historico_status[2].data,historico_status[3].data,historico_status[4].data,historico_status[0].observacao,historico_status[1].observacao,historico_status[2].observacao,historico_status[3].observacao,historico_status[4].observacao,data_hora_pedido,data_hora_entrega_estimada,entregador.nome,entregador.telefone,avaliacao_id,cupom_id,observacoes,origem_pedido
683d8d06c709d34c0311e892,PED-20240620-000099,683d8d05c709d34c0311e3f9,683d8d05c709d34c0311e4a4,683d8d06c709d34c0311e7f1,,,,,Oriental Granite Salad,,,,,1,,,,,125.93537142228949,,,,,0,,,,,Utpote laborum theologus sponte delectatio arceo usque sed necessitatibus.,,,,,125.94,6.809839263852372,0,132.75,cartao_debito,Visa,2879,recusado,retirada,Belmont Road,736,Apto 92,Gwent,Hassieborough,MO,36376-140,46.9292,2.3621,a_caminho,recebido,confirmado,em_preparo,a_caminho,,2024-06-20T12:08:03.790Z,2024-06-20T12:38:10.822Z,2024-06-20T17:11:45.234Z,2024-06-20T18:46:51.901Z,,Pedido recebido,Confirmado pelo restaurante,Em preparo,Saiu para entrega,,2024-06-20T12:08:03.790Z,2024-06-21T02:46:12.729Z,Brendan,477-420-0285 x218,,,Crux altus rem sapiente cuppedia venia testimonium succedo voluptate vitiosus.,telefone
683d8d06c709d34c0311e898,PED-20250120-000105,683d8d05c709d34c0311e3e1,683d8d05c709d34c0311e49e,683d8d05c709d34c0311e785,683d8d05c709d34c0311e792,,,,Fresh Silk Keyboard,Handcrafted Granite Chair,,,,3,1,,,,25.386330498217383,133.78695380721268,,,,0,0,,,,Animadverto tremo vigilo fugiat creo vulgo.,Cupressus pauci tantillus tamen.,,,,209.95,14.49994363785192,0,224.45,cartao_credito,Visa,3578,recusado,delivery,Domenic Locks,15600,,Franklin County,Assuntachester,CO,25020-183,-3.4647,-36.2447,entregue,recebido,confirmado,em_preparo,a_caminho,entregue,2025-01-21T00:27:55.324Z,2025-01-21T00:47:36.166Z,2025-01-21T03:42:44.620Z,2025-01-21T08:58:38.689Z,2025-01-21T12:23:04.637Z,Pedido recebido,Confirmado pelo restaurante,Em preparo,Saiu para entrega,Entregue com sucesso,2025-01-21T00:27:55.324Z,2025-01-21T02:16:17.880Z,Brennon,497.873.5005 x3842,683d8d06c709d34c0311ee3c,,Vita damno desparatus incidunt curatio quia tolero apud.,telefone
683d8d06c709d34c0311e899,PED-20241013-000106,683d8d05c709d34c0311e42f,683d8d05c709d34c0311e4a2,683d8d05c709d34c0311e7c4,683d8d05c709d34c0311e7c3,683d8d05c709d34c0311e7c2,,,Electronic Gold Soap,Soft Rubber Table,Refined Bamboo Computer,,,3,1,2,,,117.58904278442888,23.78981258829485,128.7436948299213,,,0,0,0,,,Ocer synagoga cupio inflammatio earum demitto vilitas concido volutabrum volutabrum.,Aliqua vicinus taedium solitudo.,Vinum speculum amissio solitudo thalassinus vitae abscido.,,,634.04,14.192686840506832,0,648.24,cartao_debito,Visa,0710,recusado,delivery,Orchard Street,7689,Casa 1,County Armagh,East Serena,AL,34652-976,-160.9931,-74.7008,cancelado,recebido,confirmado,em_preparo,a_caminho,cancelado,2024-10-13T21:17:48.889Z,2024-10-13T23:03:31.420Z,2024-10-13T23:59:44.540Z,2024-10-14T05:15:21.105Z,2024-10-14T08:38:29.855Z,Pedido recebido,Confirmado pelo restaurante,Em preparo,Saiu para entrega,Pedido cancelado,2024-10-13T21:17:48.889Z,2024-10-14T01:08:48.667Z,Jedidiah,831.384.0232 x44509,,,Maiores calco tamquam.,app_mobile
683d8d06c709d34c0311e89b,PED-20240602-000108,683d8d05c709d34c0311e338,683d8d05c709d34c0311e4a5,683d8d06c709d34c0311e7f8,683d8d06c709d34c0311e7f5,683d8d06c709d34c0311e7fd,683d8d06c709d34c0311e7fd,683d8d06c709d34c0311e7fc,Elegant Gold Towels,Modern Bamboo Chair,Practical Bamboo Shirt,Practical Bamboo Shirt,Elegant Steel Chicken,2,1,3,2,2,144.66397630158352,29.757768546474296,116.14842624838109,116.14842624838109,121.55300494656002,0,0,0,0,0,Sint temperantia utroque termes vitae contabesco adulatio video.,Clam cohaero caute theatrum strues corrupti adamo.,Aperiam tunc stella titulus peior tripudio.,Sum ustulo cena uberrime accusantium quasi.,Cervus tremo cito quo caterva arcesso condico cilicium caput crastinus.,1142.93,11.742715773718999,0,1154.68,dinheiro,Visa,7315,recusado,retirada,Greenfelder Course,48074,Apto 122,Fayette County,New Thurman,CA,53945-823,-109.1551,17.5328,entregue,recebido,confirmado,em_preparo,a_caminho,entregue,2024-06-02T12:12:22.767Z,2024-06-02T13:52:29.787Z,2024-06-02T15:38:59.411Z,2024-06-02T22:05:12.891Z,2024-06-03T00:41:24.881Z,Pedido recebido,Confirmado pelo restaurante,Em preparo,Saiu para entrega,Entregue com sucesso,2024-06-02T12:12:22.767Z,2024-06-03T03:04:55.019Z,Schuyler,913.574.6271,,,Caute vita tyrannus adduco ambitus canto totus copia tripudio.,telefone
683d8d06c709d34c0311e8a1,PED-20240628-000114,683d8d05c709d34c0311e42f,683d8d05c709d34c0311e4a7,683d8d06c709d34c0311e814,683d8d06c709d34c0311e812,683d8d06c709d34c0311e820,683d8d06c709d34c0311e81e,683d8d06c709d34c0311e81c,Tasty Concrete Chair,Fresh Rubber Computer,Soft Plastic Chips,Refined Granite Pizza,Rustic Cotton Pizza,3,3,3,2,3,140.50828962312912,89.45575600666378,49.038708018783375,99.19900726235488,63.31855911438947,0,0,0,0,0,Tutis vallum utrimque aro undique dignissimos ocer aeternus caveo.,Facere altus venia condico arbustum deludo somniculosus ver vulgus.,Tergum vis aeternus ademptio quasi blanditiis surgo.,Versus anser vinum claro.,Aqua alter amor.,1225.36,6.793707868535589,0,1232.16,pix,Visa,4309,aprovado,retirada,Orchard Street,7689,Casa 1,County Armagh,East Serena,AL,34652-976,-160.9931,-74.7008,entregue,recebido,confirmado,em_preparo,a_caminho,entregue,2024-06-28T06:03:14.705Z,2024-06-28T06:18:53.790Z,2024-06-28T10:28:21.023Z,2024-06-28T17:01:40.495Z,2024-06-28T19:39:22.761Z,Pedido recebido,Confirmado pelo restaurante,Em preparo,Saiu para entrega,Entregue com sucesso,2024-06-28T06:03:14.705Z,2024-06-28T15:35:33.506Z,Linnie,(828) 470-2288 x277,,,Demonstro aptus cervus repellendus deporto aptus tactus.,app_mobile
683d8d06c709d34c0311e8a8,PED-20250216-000121,683d8d05c709d34c0311e41d,683d8d05c709d34c0311e48b,683d8d05c709d34c0311e63f,,,,,Small Wooden Sausages,,,,,2,,,,,146.2508370584099,,,,,0,,,,,Beatae vorago utique depono nesciunt talis.,,,,,292.5,10.96734411210846,0,303.47,pix,Visa,1787,recusado,retirada,N Main Street,87168,Casa 5,County Fermanagh,Willowside,WA,52450-377,60.6279,-27.8444,em_preparo,recebido,confirmado,em_preparo,,,2025-02-17T01:47:24.461Z,2025-02-17T04:07:34.091Z,2025-02-17T06:17:26.411Z,,,Pedido recebido,Confirmado pelo restaurante,Em preparo,,,2025-02-17T01:47:24.461Z,2025-02-17T21:33:55.631Z,Daphne,1-868-718-6121 x1439,,,Bonus desidero administratio audeo abundans terminatio bene advenio.,website
683d8d06c709d34c0311e8a9,PED-20250228-000122,683d8d05c709d34c0311e44c,683d8d05c709d34c0311e482,683d8d05c709d34c0311e5ac,683d8d05c709d34c0311e5a7,683d8d05c709d34c0311e5a9,683d8d05c709d34c0311e5b4,683d8d05c709d34c0311e5b0,Fantastic Granite Shoes,Oriental Concrete Towels,Incredible Marble Chair,Recycled Rubber Mouse,Awesome Ceramic Car,3,3,2,2,3,56.152582092982044,147.78835187979215,49.97869600930917,14.037994413620218,123.68741533470565,0,0,0,0,0,Vulnus cupiditate ater voluptatum molestias repellendus defleo deleo hic.,Ipsa nihil canis curo ventus comprehendo arto.,Thalassinus praesentium viriliter arbustum venustas attollo depereo.,Conor tener triduana tyrannus textus.,Vitiosus animi ager ipsam paulatim iste.,1110.92,5.217776172804147,0,1116.14,cartao_credito,Visa,9448,pendente,delivery,Lakin Drive,762,Apto 198,Central,New Gardner,IL,14087-393,-112.6231,83.1192,cancelado,recebido,confirmado,em_preparo,a_caminho,cancelado,2025-02-28T07:24:57.847Z,2025-02-28T08:57:22.656Z,2025-02-28T09:52:42.225Z,2025-02-28T10:04:54.012Z,2025-02-28T18:05:41.399Z,Pedido recebido,Confirmado pelo restaurante,Em preparo,Saiu para entrega,Pedido cancelado,2025-02-28T07:24:57.847Z,2025-03-01T01:28:06.665Z,Demarcus,756-735-7296 x445,,,Repudiandae perferendis nemo.,website
683d8d06c709d34c0311e8ac,PED-20241220-000125,683d8d05c709d34c0311e472,683d8d05c709d34c0311e483,683d8d05c709d34c0311e5bc,,,,,Small Concrete Table,,,,,2,,,,,92.52210622207913,,,,,0,,,,,Aliquid patria illum tres amissio laudantium textor trepide decumbo.,,,,,185.04,14.771519494556193,0,199.82,cartao_debito,Visa,8860,recusado,retirada,Senger Center,262,Casa 4,Powys,Lake Myahport,CT,49524-624,44.9647,-68.9418,entregue,recebido,confirmado,em_preparo,a_caminho,entregue,2024-12-20T08:19:03.043Z,2024-12-20T09:46:08.667Z,2024-12-20T12:00:25.823Z,2024-12-20T15:29:53.175Z,2024-12-20T23:23:40.779Z,Pedido recebido,Confirmado pelo restaurante,Em preparo,Saiu para entrega,Entregue com sucesso,2024-12-20T08:19:03.043Z,2024-12-20T23:54:42.942Z,Kolby,1-404-760-0322,683d8d06c709d34c0311ee5f,,Aspernatur utor strues auxilium vobis ipsa pel.,telefone
683d8d06c709d34c0311e8b3,PED-20240708-000132,683d8d05c709d34c0311e347,683d8d05c709d34c0311e47b,683d8d05c709d34c0311e520,683d8d05c709d34c0311e520,683d8d05c709d34c0311e526,683d8d05c709d34c0311e524,,Recycled Silk Car,Recycled Silk Car,Fresh Metal Ball,Ergonomic Concrete Soap,,1,3,1,1,,96.62551622725321,96.62551622725321,47.770806143968095,5.803705103637567,,0,0,0,0,,Circumvenio adfero vitiosus virgo decet quo amoveo utpote.,Suffragium velum ciminatio curis asper vesica caries subito thermae numquam.,Carpo commodo adhuc aut.,Comptus adaugeo pectus.,,440.08,10.005233911936305,5.584015385758168,444.5,dinheiro,Visa,4061,pendente,delivery,Oberbrunner Throughway,7616,Casa 5,Buckinghamshire,Larsonboro,LA,35370-195,-115.1782,17.2707,a_caminho,recebido,confirmado,em_preparo,a_caminho,,2024-07-08T06:05:53.129Z,2024-07-08T07:39:30.173Z,2024-07-08T11:13:04.019Z,2024-07-08T16:39:26.812Z,,Pedido recebido,Confirmado pelo restaurante,Em preparo,Saiu para entrega,,2024-07-08T06:05:53.129Z,2024-07-09T03:35:02.507Z,Jody,(568) 289-6278,,,Urbs terreo sublime acsi trans cubitum considero tepesco.,app_mobile
683d8d06c709d34c0311e8b9,PED-20250408-000138,683d8d05c709d34c0311e402,683d8d05c709d34c0311e48d,683d8d05c709d34c0311e65f,,,,,Intelligent Ceramic Fish,,,,,2,,,,,47.63245444148403,,,,,0,,,,,Creta atavus carbo carcer certe demo universe varius nam turpis.,,,,,95.26,8.582467418036856,0,103.85,pix,Visa,6833,recusado,delivery,Westfield Road,37685,Casa 5,Rutland,Runolfsdottirport,NE,48003-503,23.331,-76.3348,entregue,recebido,confirmado,em_preparo,a_caminho,entregue,2025-04-08T17:24:36.247Z,2025-04-08T18:33:38.505Z,2025-04-08T19:51:12.199Z,2025-04-08T22:25:06.096Z,2025-04-09T01:23:05.227Z,Pedido recebido,Confirmado pelo restaurante,Em preparo,Saiu para entrega,Entregue com sucesso,2025-04-08T17:24:36.247Z,2025-04-09T07:13:55.528Z,Reginald,802.994.7201 x59860,,,Suffragium absum vobis certe supellex amicitia suasoria sit.,website
683d8d06c709d34c0311e832,PED-20240811-000003,683d8d05c709d34c0311e448,683d8d05c709d34c0311e4a2,683d8d05c709d34c0311e7c3,683d8d05c709d34c0311e7c7,683d8d05c709d34c0311e7bd,683d8d05c709d34c0311e7cb,683d8d05c709d34c0311e7c4,Soft Rubber Table,Gorgeous Granite Chicken,Licensed Steel Table,Unbranded Rubber Tuna,Electronic Gold Soap,2,3,2,2,3,23.78981258829485,20.30954307966833,17.314934829652834,70.65749248319933,117.58904278442888,0,0,0,0,0,Cariosus deorsum absque arbor compello.,Causa corrupti tenetur absconditus combibo vicinus.,Praesentium veritatis abscido cur patior voco eum corrumpo contabesco.,Usque suppono tutamen perferendis accusamus.,Acer delicate neque tepidus.,637.22,3.9842647432921248,0,641.2,dinheiro,Visa,6631,pendente,delivery,Megane Glen,97931,,Monroe County,Port Charlotte,VA,60758-463,15.041,80.88,em_preparo,recebido,confirmado,em_preparo,,,2024-08-11T18:44:23.430Z,2024-08-11T20:14:06.877Z,2024-08-11T21:09:18.834Z,,,Pedido recebido,Confirmado pelo restaurante,Em preparo,,,2024-08-11T18:44:23.430Z,2024-08-12T06:47:29.533Z,Jacey,(889) 825-7915 x79085,,,Appono supra ipsam civis denique culpo ubi.,telefone
683d8d06c709d34c0311e833,PED-20241209-000004,683d8d05c709d34c0311e3b8,683d8d05c709d34c0311e482,683d8d05c709d34c0311e5a7,,,,,Oriental Concrete Towels,,,,,1,,,,,147.78835187979215,,,,,0,,,,,Termes accedo unus vilicus ab cerno trepide tumultus cultellus aliqua.,,,,,147.79,2.355607954305417,0,150.14,dinheiro,Visa,9107,recusado,delivery,Lilly Route,639,,South Glamorgan,Kossview,OH,69750-054,-43.0265,20.27,entregue,recebido,confirmado,em_preparo,a_caminho,entregue,2024-12-09T09:59:06.248Z,2024-12-09T10:48:43.643Z,2024-12-09T12:24:42.370Z,2024-12-09T18:56:01.554Z,2024-12-10T01:00:14.185Z,Pedido recebido,Confirmado pelo restaurante,Em preparo,Saiu para entrega,Entregue com sucesso,2024-12-09T09:59:06.248Z,2024-12-09T12:44:55.407Z,Willie,261.358.0975,683d8d06c709d34c0311eeba,,Voveo eius fugiat victoria curto cultellus dolores dolor rerum clamo.,website
683d8d06c709d34c0311e838,PED-20240801-000009,683d8d05c709d34c0311e3f2,683d8d05c709d34c0311e484,683d8d05c709d34c0311e5c9,683d8d05c709d34c0311e5cb,,,,Gorgeous Rubber Bike,Awesome Bronze Table,,,,3,3,,,,114.51026123440114,116.8110536322863,,,,0,0,,,,Conscendo volva usitas defungo antepono callide.,Ascisco clementia apud.,,,,693.96,10.91813918555224,0,704.88,cartao_credito,Visa,1763,pendente,retirada,S Union Street,9183,Casa 3,Essex,Cecileside,CA,95842-329,-6.2494,1.6509,entregue,recebido,confirmado,em_preparo,a_caminho,entregue,2024-08-01T11:12:08.910Z,2024-08-01T11:13:57.215Z,2024-08-01T11:38:42.380Z,2024-08-01T16:11:30.530Z,2024-08-01T20:35:57.247Z,Pedido recebido,Confirmado pelo restaurante,Em preparo,Saiu para entrega,Entregue com sucesso,2024-08-01T11:12:08.910Z,2024-08-02T00:02:03.161Z,Ramona,1-367-602-4891 x283,,,Itaque molestias odio omnis tyrannus conforto.,app_mobile
683d8d06c709d34c0311e839,PED-20241030-000010,683d8d05c709d34c0311e415,683d8d05c709d34c0311e49c,683d8d05c709d34c0311e771,683d8d05c709d34c0311e774,683d8d05c709d34c0311e773,,,Luxurious Metal Shoes,Electronic Ceramic Sausages,Sleek Wooden Computer,,,1,3,3,,,104.8193034709658,33.08878890735016,54.47121396400059,,,0,0,0,,,Bestia dolor truculenter cornu cariosus paulatim constans solium.,Patria caste dignissimos terra quis pauper ait voluntarius eius caelum.,Adaugeo correptius verumtamen vilitas benevolentia deinde.,,,367.5,11.970855691117649,0,379.47,cartao_debito,Visa,8449,pendente,retirada,Stuart Lakes,400,Apto 175,South Yorkshire,North Blake,CT,47915-077,-106.8637,-43.6454,entregue,recebido,confirmado,em_preparo,a_caminho,entregue,2024-10-31T01:11:02.722Z,2024-10-31T03:29:57.866Z,2024-10-31T06:14:47.760Z,2024-10-31T08:41:27.936Z,2024-10-31T13:28:55.656Z,Pedido recebido,Confirmado pelo restaurante,Em preparo,Saiu para entrega,Entregue com sucesso,2024-10-31T01:11:02.722Z,2024-10-31T10:01:35.877Z,Tianna,223-408-8042 x8138,683d8d06c709d34c0311ee5d,,Adulescens video copiose tot cimentarius toties totam adinventitias cunae aegrus.,website
683d8d06c709d34c0311e83e,PED-20250221-000015,683d8d05c709d34c0311e3b6,683d8d05c709d34c0311e4a6,683d8d06c709d34c0311e80d,683d8d06c709d34c0311e80e,,,,Luxurious Rubber Chair,Luxurious Marble Pizza,,,,3,2,,,,125.33640329436848,11.876681325740208,,,,0,0,,,,Excepturi ambitus contego.,Tamen cernuus spoliatio aegre amissio spiculum nostrum agnitio coruscus aspicio.,,,,399.76,14.89348553477021,0,414.66,dinheiro,Visa,0118,recusado,retirada,Anastacio Squares,4324,Casa 4,Madison County,East Vincentport,CA,70046-055,20.2868,-42.9828,entregue,recebido,confirmado,em_preparo,a_caminho,entregue,2025-02-21T07:49:57.100Z,2025-02-21T08:06:43.180Z,2025-02-21T12:25:01.185Z,2025-02-21T18:57:33.309Z,2025-02-22T00:53:06.027Z,Pedido recebido,Confirmado pelo restaurante,Em preparo,Saiu para entrega,Entregue com sucesso,2025-02-21T07:49:57.100Z,2025-02-21T10:32:09.122Z,Madie,610.671.8360 x734,,,Thorax sui tener vulgo crux thymbra iure labore cetera.,website
683d8d06c709d34c0311e844,PED-20250120-000021,683d8d05c709d34c0311e413,683d8d05c709d34c0311e487,683d8d05c709d34c0311e5fe,683d8d05c709d34c0311e5f7,683d8d05c709d34c0311e5f9,683d8d05c709d34c0311e5fd,,Licensed Bronze Keyboard,Modern Concrete Hat,Gorgeous Steel Tuna,Awesome Wooden Pants,,1,1,3,3,,125.31033537076077,128.96774841224487,135.1459326308219,64.01743588840023,,0,0,0,0,,Tametsi adaugeo verus utique aduro iusto cetera.,Bestia animus utroque ambulo sol animadverto.,Eveniet aqua spargo canonicus.,Atrocitas eum neque aufero tricesimus.,,851.77,7.170209617572291,0,858.94,cartao_debito,Visa,2649,recusado,retirada,Justice Drive,28759,Casa 2,Fife,Irmastead,NE,20708-914,-137.8841,-28.4624,cancelado,recebido,confirmado,em_preparo,a_caminho,cancelado,2025-01-20T17:50:32.638Z,2025-01-20T18:34:45.580Z,2025-01-20T22:22:36.841Z,2025-01-21T02:53:11.630Z,2025-01-21T09:29:23.706Z,Pedido recebido,Confirmado pelo restaurante,Em preparo,Saiu para entrega,Pedido cancelado,2025-01-20T17:50:32.638Z,2025-01-21T03:33:34.221Z,Cecile,1-768-203-0988 x208,,,Cimentarius cuppedia balbus trans aveho copia cognomen alienus.,app_mobile
683d8d06c709d34c0311e846,PED-20250507-000023,683d8d05c709d34c0311e44a,683d8d05c709d34c0311e480,683d8d05c709d34c0311e586,683d8d05c709d34c0311e589,,,,Frozen Bamboo Car,Small Plastic Shirt,,,,1,1,,,,76.70166144873289,19.43973824761972,,,,0,0,,,,Traho decimus expedita degenero appello adinventitias cunabula a.,Venustas solitudo texo aequus vallum solium umbra casso.,,,,96.14,1.523370116788361,0,97.66,cartao_debito,Visa,3996,recusado,retirada,Erna Plaza,26753,,Lincoln County,Sisterside,KS,68897-704,94.38,-63.303,entregue,recebido,confirmado,em_preparo,a_caminho,entregue,2025-05-07T04:44:50.686Z,2025-05-07T07:07:16.482Z,2025-05-07T08:08:03.877Z,2025-05-07T12:18:07.315Z,2025-05-07T20:15:57.435Z,Pedido recebido,Confirmado pelo restaurante,Em preparo,Saiu para entrega,Entregue com sucesso,2025-05-07T04:44:50.686Z,2025-05-07T23:55:06.798Z,Lillian,1-728-668-4604,,,Supplanto cribro antepono voluptatibus super solus nobis corroboro pecus.,website
683d8d06c709d34c0311e84a,PED-20250104-000027,683d8d05c709d34c0311e314,683d8d05c709d34c0311e489,683d8d05c709d34c0311e622,683d8d05c709d34c0311e61a,683d8d05c709d34c0311e617,683d8d05c709d34c0311e61a,683d8d05c709d34c0311e621,Frozen Bronze Sausages,Gorgeous Cotton Shoes,Unbranded Bamboo Chicken,Gorgeous Cotton Shoes,Tasty Aluminum Salad,2,1,1,3,1,147.70644191180995,108.02164999536744,144.88822703306283,108.02164999536744,10.238382742269751,0,0,0,0,0,Tener collum vacuus commemoro utor corrigo tendo vilis vomito.,Cunctatio deinde cura soleo cibo curvo animi ait adeptio provident.,Eius patria voco solum ademptio adnuo vulgaris venustas ars adicio.,Ea ipsam aer torrens cervus absorbeo magnam spargo.,Subito audacia cumque veniam viriliter repellendus terreo cubicularis peior amiculum.,882.63,0.11082967714857672,0,882.74,dinheiro,Visa,9013,aprovado,retirada,Maple Road,3550,Apto 139,Surrey,Moenborough,LA,35109-684,29.7492,69.0311,cancelado,recebido,confirmado,em_preparo,a_caminho,cancelado,2025-01-04T14:04:38.145Z,2025-01-04T16:22:03.796Z,2025-01-04T19:48:43.569Z,2025-01-04T20:37:14.844Z,2025-01-04T22:33:38.767Z,Pedido recebido,Confirmado pelo restaurante,Em preparo,Saiu para entrega,Pedido cancelado,2025-01-04T14:04:38.145Z,2025-01-05T07:13:53.516Z,Conner,589-225-8416 x664,,,Consequuntur comburo ultio.,telefone
683d8d06c709d34c0311e84e,PED-20250422-000031,683d8d05c709d34c0311e33f,683d8d05c709d34c0311e480,683d8d05c709d34c0311e592,,,,,Sleek Concrete Pizza,,,,,2,,,,,9.78310850376842,,,,,0,,,,,Assentator infit tener suus voluptatum.,,,,,19.57,9.579820745277729,0,29.15,cartao_debito,Visa,7305,recusado,retirada,Meagan Walk,983,,Montgomery County,Bradtkeland,MO,26310-506,-58.7233,66.0985,entregue,recebido,confirmado,em_preparo,a_caminho,entregue,2025-04-22T16:55:54.098Z,2025-04-22T18:44:27.685Z,2025-04-22T19:20:25.543Z,2025-04-23T02:14:00.662Z,2025-04-23T08:04:46.001Z,Pedido recebido,Confirmado pelo restaurante,Em preparo,Saiu para entrega,Entregue com sucesso,2025-04-22T16:55:54.098Z,2025-04-23T04:03:07.334Z,Anastasia,357-693-2821 x075,683d8d06c709d34c0311ef67,,Victoria cerno caput amiculum adhaero caute cohibeo cinis cena spoliatio.,telefone
683d8d06c709d34c0311e851,PED-20241127-000034,683d8d05c709d34c0311e34d,683d8d05c709d34c0311e493,683d8d05c709d34c0311e6db,,,,,Handmade Metal Ball,,,,,2,,,,,20.85860533074878,,,,,0,,,,,Patruus delectatio acer abundans comedo dens.,,,,,41.72,1.1383746706381541,0,42.86,cartao_credito,Visa,4410,aprovado,delivery,Mill Road,81329,Apto 63,Tyne and Wear,Stiedemannbury,AR,82377-873,-48.8159,44.6481,cancelado,recebido,confirmado,em_preparo,a_caminho,cancelado,2024-11-28T00:39:08.348Z,2024-11-28T02:53:15.324Z,2024-11-28T05:12:38.079Z,2024-11-28T10:35:19.920Z,2024-11-28T14:47:48.722Z,Pedido recebido,Confirmado pelo restaurante,Em preparo,Saiu para entrega,Pedido cancelado,2024-11-28T00:39:08.348Z,2024-11-28T22:50:39.614Z,Furman,283.961.5982 x721,,,Vulticulus ut peior pariatur synagoga.,app_mobile
683d8d06c709d34c0311e853,PED-20241014-000036,683d8d05c709d34c0311e3e8,683d8d05c709d34c0311e479,683d8d05c709d34c0311e4fb,683d8d05c709d34c0311e4fb,683d8d05c709d34c0311e4f5,683d8d05c709d34c0311e4fa,,Rustic Ceramic Car,Rustic Ceramic Car,Elegant Steel Gloves,Licensed Bamboo Chips,,1,1,3,3,,18.290958388852033,18.290958388852033,78.93003447264101,39.06056073072718,,0,0,0,0,,Pauci defleo viriliter adsum rerum vomer cubo.,Crebro concido cibo non pauper volva stultus aestas defendo.,Cunae atqui molestiae currus sublime voco patior vilis amor.,Caterva arca defero solium neque.,,390.55,10.445442915342484,5.555677247000337,395.44,dinheiro,Visa,6808,pendente,retirada,Garden Close,46664,,County Londonderry,Norrisboro,VT,81002-160,16.966,-29.3756,a_caminho,recebido,confirmado,em_preparo,a_caminho,,2024-10-14T20:23:19.544Z,2024-10-14T21:16:08.814Z,2024-10-14T23:05:17.648Z,2024-10-15T02:17:06.229Z,,Pedido recebido,Confirmado pelo restaurante,Em preparo,Saiu para entrega,,2024-10-14T20:23:19.544Z,2024-10-14T23:01:13.164Z,Savanna,761-954-1978,,,Turbo aggredior alienus quod repudiandae abduco candidus crepusculum varius.,telefone
683d8d06c709d34c0311e855,PED-20250219-000038,683d8d05c709d34c0311e2c5,683d8d05c709d34c0311e4a5,683d8d06c709d34c0311e7fa,,,,,Intelligent Wooden Shirt,,,,,2,,,,,119.7667275114386,,,,,0,,,,,Caries aveho iure approbo.,,,,,239.53,12.95082564020808,0,252.48,cartao_credito,Visa,0549,aprovado,delivery,Franz Point,35995,Casa 1,Lancashire,Fort Bennett,KS,32472-277,65.3863,31.5317,entregue,recebido,confirmado,em_preparo,a_caminho,entregue,2025-02-19T07:29:04.295Z,2025-02-19T08:33:59.480Z,2025-02-19T09:18:29.426Z,2025-02-19T15:37:34.736Z,2025-02-19T19:55:57.405Z,Pedido recebido,Confirmado pelo restaurante,Em preparo,Saiu para entrega,Entregue com sucesso,2025-02-19T07:29:04.295Z,2025-02-20T00:14:10.347Z,Keyshawn,(924) 527-9253 x621,683d8d06c709d34c0311eeff,,Centum adduco triduana sopor.,website
